measurable,measurable,1.0
blobs,blobs,1.0
comments,comments,1.0
follower,follower,1.0
editable,editable,1.0
rows,rows,1.0
chooses,chooses,1.0
prefixes,prefixes,1.0
deployments,deployments,1.0
stable,stable,1.0
interested,interested,1.0
renamed,renamed,1.0
wall,wall,1.0
c,cluster,0.09090909090909091
caught,caught,1.0
exceeds,exceeds,1.0
discussion,discussion,1.0
absorb,absorb,1.0
pw,password,0.09375
integrity,integrity,1.0
generalized,generalized,1.0
stats,stats,1.0
notation,notation,1.0
merge,merge,1.0
st,state,0.10526315789473684
worker,worker,1.0
cargo,cargo,1.0
filtering,filtering,1.0
defined,defined,1.0
events,events,1.0
elem,element,0.23255813953488372
want,want,1.0
night,night,1.0
probable,probable,1.0
picks,picks,1.0
thundering,thundering,1.0
processor,processor,1.0
pack,pack,1.0
each,each,1.0
labels,labels,1.0
in,input,0.9738317757009346
pooling,pooling,1.0
padded,padded,1.0
difference,difference,1.0
items,items,1.0
cur,cur,1.0
anomaly,anomaly,1.0
concurrent,concurrent,1.0
deterministic,deterministic,1.0
subtraction,subtraction,1.0
colors,colors,1.0
moment,moment,1.0
writable,writable,1.0
pop,pop,1.0
routing,routing,1.0
found,found,1.0
desired,desired,1.0
interleave,interleave,1.0
does,does,1.0
encrypt,encrypt,1.0
builder,builder,1.0
init,initialization,0.8333333333333334
dist,distribute,0.9411764705882353
graphic,graphic,1.0
creation,creation,1.0
validate,validate,1.0
latest,latest,1.0
clause,clause,1.0
recv,receive,0.4642857142857143
i,ingredient,0.25
languages,languages,1.0
refresh,refresh,1.0
replaced,replaced,1.0
reporter,reporter,1.0
services,services,1.0
producers,producers,1.0
chars,chars,1.0
privileges,privileges,1.0
lib,lib,1.0
converter,converter,1.0
src,source,0.32
secure,secure,1.0
initiate,initiate,1.0
separation,separation,1.0
lit,lit,1.0
continue,continue,1.0
has,has,1.0
actual,actual,1.0
given,given,1.0
pre,pre,1.0
glass,glass,1.0
unlock,unlock,1.0
last,last,1.0
reflection,reflection,1.0
suites,suites,1.0
batch,batch,1.0
weight,weight,1.0
tamed,tamed,1.0
warn,warn,1.0
sprinting,sprinting,1.0
checks,checks,1.0
involved,involved,1.0
receipt,receipt,1.0
playing,playing,1.0
f,fixed,0.75
page,page,1.0
assume,assume,1.0
updated,updated,1.0
full,full,1.0
mem,memory,0.09090909090909091
resistant,resistant,1.0
updates,updates,1.0
updater,updater,1.0
minimal,minimal,1.0
customizing,customizing,1.0
hours,hours,1.0
harvest,harvest,1.0
center,center,1.0
rotation,rotation,1.0
start,start,1.0
yet,yet,1.0
config,configure,0.5
windows,windows,1.0
earliest,earliest,1.0
p,pair,0.07407407407407407
generic,generic,1.0
eq,equal,0.19101123595505617
typical,typical,1.0
recip,recipient,0.02631578947368421
short,short,1.0
tm,time,0.006097560975609756
apps,applications,0.8888888888888888
ledgers,ledgers,1.0
ninety,ninety,1.0
initiator,initiator,1.0
revoked,revoked,1.0
three,three,1.0
consistency,consistency,1.0
put,put,1.0
required,required,1.0
deletion,deletion,1.0
authorized,authorized,1.0
options,options,1.0
converters,converters,1.0
enter,enter,1.0
identifier,identifier,1.0
sessions,sessions,1.0
subscribers,subscribers,1.0
players,players,1.0
destroy,destroy,1.0
priority,priority,1.0
slope,slope,1.0
dependencies,dependencies,1.0
provide,provide,1.0
regenerate,regenerate,1.0
l,light,0.2
passenger,passenger,1.0
requires,requires,1.0
primary,primary,1.0
introspection,introspection,1.0
log,log,1.0
methods,methods,1.0
lazy,lazy,1.0
f,falcon,0.14285714285714285
solar,solar,1.0
consume,consume,1.0
confirmed,confirmed,1.0
layer,layer,1.0
unkown,unknown,0.16666666666666666
low,low,1.0
pane,pane,1.0
ledger,ledger,1.0
barrel,barrel,1.0
chain,chain,1.0
initial,initial,1.0
reverse,reverse,1.0
stargazers,stargazers,1.0
tweak,tweak,1.0
chat,chat,1.0
fetch,fetch,1.0
ch,char,0.2
small,small,1.0
quick,quick,1.0
compact,compact,1.0
b,before,0.8620689655172413
friendly,friendly,1.0
replace,replace,1.0
checker,checker,1.0
transitions,transitions,1.0
disconnected,disconnected,1.0
hit,hit,1.0
major,major,1.0
checked,checked,1.0
eighty,eighty,1.0
day,day,1.0
bean,bean,1.0
g,group,0.05
created,created,1.0
mm,minutes,0.2
for,format,0.14432989690721648
tree,tree,1.0
archive,archive,1.0
history,history,1.0
water,water,1.0
illegal,illegal,1.0
done,done,1.0
sq,square,0.12727272727272726
rainbow,rainbow,1.0
vects,vectors,0.3333333333333333
sustain,sustain,1.0
shutdown,shutdown,1.0
dont,dont,1.0
reqest,request,0.16883116883116883
vertically,vertically,1.0
critical,critical,1.0
credentials,credentials,1.0
values,values,1.0
part,part,1.0
numeric,numeric,1.0
percent,percent,1.0
p,point,0.16666666666666666
bike,bike,1.0
principal,principal,1.0
general,general,1.0
browser,browser,1.0
alias,alias,1.0
banned,banned,1.0
dim,dimension,0.75
park,park,1.0
p,padding,0.125
process,process,1.0
d,debug,0.125
restore,restore,1.0
villager,villager,1.0
clear,clear,1.0
threads,threads,1.0
clean,clean,1.0
listed,listed,1.0
third,third,1.0
buid,build,0.027777777777777776
persisted,persisted,1.0
account,account,1.0
stack,stack,1.0
mostly,mostly,1.0
mime,mime,1.0
areas,areas,1.0
path,path,1.0
bind,bind,1.0
trim,trim,1.0
record,record,1.0
exemplar,exemplar,1.0
synchronize,synchronize,1.0
soft,soft,1.0
p,prime,0.3076923076923077
pass,pass,1.0
profile,profile,1.0
preference,preference,1.0
mild,mild,1.0
active,active,1.0
tags,tags,1.0
population,population,1.0
route,route,1.0
defaults,defaults,1.0
trying,trying,1.0
domain,domain,1.0
adult,adult,1.0
r,relative,0.2
avg,average,0.8461538461538461
mirror,mirror,1.0
comes,comes,1.0
reloaded,reloaded,1.0
trusting,trusting,1.0
bottle,bottle,1.0
unsafe,unsafe,1.0
transparent,transparent,1.0
characteristic,characteristic,1.0
bounding,bounding,1.0
journal,journal,1.0
blocking,blocking,1.0
or,override,0.09090909090909091
deadline,deadline,1.0
embedded,embedded,1.0
backslash,backslash,1.0
tail,tail,1.0
subjects,subjects,1.0
recoverable,recoverable,1.0
right,right,1.0
possible,possible,1.0
stealing,stealing,1.0
transition,transition,1.0
stage,stage,1.0
calls,calls,1.0
series,series,1.0
junk,junk,1.0
under,under,1.0
dispatch,dispatch,1.0
added,added,1.0
listener,listener,1.0
dip,dip,1.0
dn,down,0.9038461538461539
ignores,ignores,1.0
outdated,outdated,1.0
bookies,bookies,1.0
injecting,injecting,1.0
reply,reply,1.0
ignored,ignored,1.0
static,static,1.0
t,test,0.021152443471918306
cnt,count,0.017857142857142856
zones,zones,1.0
graph,graph,1.0
propagation,propagation,1.0
armor,armor,1.0
month,month,1.0
f,final,0.7567567567567568
expr,expiration,0.6
leashed,leashed,1.0
unconfirmed,unconfirmed,1.0
some,some,1.0
virtual,virtual,1.0
squeeze,squeeze,1.0
blank,blank,1.0
sess,session,0.13793103448275862
add,additional,0.23809523809523808
averages,averages,1.0
back,back,1.0
aggregation,aggregation,1.0
expectation,expectation,1.0
title,title,1.0
duration,duration,1.0
l,load,0.02127659574468085
alpha,alpha,1.0
ignore,ignore,1.0
selector,selector,1.0
passed,passed,1.0
tank,tank,1.0
continuation,continuation,1.0
rety,retry,0.16666666666666666
lunar,lunar,1.0
owner,owner,1.0
ticks,ticks,1.0
custom,custom,1.0
len,length,0.28125
checkpoints,checkpoints,1.0
monitor,monitor,1.0
permission,permission,1.0
home,home,1.0
sched,schedule,0.3
existing,existing,1.0
print,print,1.0
nodes,nodes,1.0
material,material,1.0
hub,hub,1.0
baby,baby,1.0
showing,showing,1.0
a,append,0.2
callable,callable,1.0
saber,saber,1.0
dropped,dropped,1.0
orphaned,orphaned,1.0
convert,convert,1.0
construct,construct,1.0
tracking,tracking,1.0
dont,doesnt,0.09090909090909091
tables,tables,1.0
stale,stale,1.0
hook,hook,1.0
supplier,supplier,1.0
fingerprint,fingerprint,1.0
injected,injected,1.0
lock,lock,1.0
action,action,1.0
txt,text,0.07142857142857142
scoreboard,scoreboard,1.0
validation,validation,1.0
signer,signer,1.0
adapters,adapters,1.0
cookie,cookie,1.0
topology,topology,1.0
bs,bits,0.18181818181818182
signed,signed,1.0
b,being,0.3333333333333333
dynamo,dynamo,1.0
loading,loading,1.0
brew,brew,1.0
encoder,encoder,1.0
heavy,heavy,1.0
scraping,scraping,1.0
field,field,1.0
contents,contents,1.0
reached,reached,1.0
invalid,invalid,1.0
msgs,messages,0.17391304347826086
doc,doc,1.0
cancelled,cancelled,1.0
intra,interval,0.04
snapshot,snapshot,1.0
status,status,1.0
enc,encoded,0.4782608695652174
trading,trading,1.0
s,server,0.0053475935828877
shield,shield,1.0
clients,clients,1.0
curve,curve,1.0
dot,dot,1.0
resets,resets,1.0
skip,skip,1.0
notify,notify,1.0
file,file,1.0
s,stream,0.015384615384615385
member,member,1.0
bridged,bridged,1.0
m,map,0.16666666666666666
within,within,1.0
contraption,contraption,1.0
forward,forward,1.0
discarding,discarding,1.0
health,health,1.0
positive,positive,1.0
trigger,trigger,1.0
trusted,trusted,1.0
entities,entities,1.0
able,able,1.0
return,return,1.0
codes,codes,1.0
rotate,rotate,1.0
fenced,fenced,1.0
instance,instance,1.0
use,use,1.0
sub,subject,0.03125
recognition,recognition,1.0
inheritance,inheritance,1.0
main,main,1.0
int,integer,0.9557291666666666
strip,strip,1.0
find,find,1.0
buffered,buffered,1.0
host,host,1.0
grain,grain,1.0
logs,logs,1.0
selected,selected,1.0
alter,alter,1.0
combine,combine,1.0
accepts,accepts,1.0
dry,dry,1.0
includes,includes,1.0
sort,sort,1.0
interrupted,interrupted,1.0
fill,fill,1.0
separator,separator,1.0
entries,entries,1.0
task,task,1.0
null,null,1.0
true,true,1.0
hdr,header,0.047619047619047616
pos,position,0.8529411764705882
present,present,1.0
since,since,1.0
belong,belong,1.0
cert,certificate,0.7391304347826086
movements,movements,1.0
del,delete,0.029411764705882353
invulnerable,invulnerable,1.0
transform,transform,1.0
leadership,leadership,1.0
mk,make,0.05263157894736842
beta,beta,1.0
execution,execution,1.0
immune,immune,1.0
thread,thread,1.0
exactly,exactly,1.0
struct,structure,0.2
master,master,1.0
dud,dud,1.0
spawn,spawn,1.0
b,bytes,0.046511627906976744
online,online,1.0
socket,socket,1.0
writer,writer,1.0
simplify,simplify,1.0
writes,writes,1.0
fence,fence,1.0
properties,properties,1.0
activated,activated,1.0
commit,commit,1.0
racks,racks,1.0
parsing,parsing,1.0
constraints,constraints,1.0
trees,trees,1.0
crash,crash,1.0
cover,cover,1.0
patch,patch,1.0
predicate,predicate,1.0
observer,observer,1.0
character,character,1.0
reflect,reflect,1.0
starred,starred,1.0
above,above,1.0
fire,fire,1.0
stick,stick,1.0
trample,trample,1.0
band,band,1.0
stateless,stateless,1.0
transients,transients,1.0
temporal,temporal,1.0
height,height,1.0
based,based,1.0
recever,receiver,0.16666666666666666
outer,outer,1.0
received,received,1.0
exec,execute,0.2786885245901639
scalar,scalar,1.0
pillar,pillar,1.0
certs,certificates,0.9090909090909091
highest,highest,1.0
unique,unique,1.0
asymmetric,asymmetric,1.0
shared,shared,1.0
functional,functional,1.0
components,components,1.0
scan,scan,1.0
global,global,1.0
l,long,0.021739130434782608
increments,increments,1.0
i,into,0.6666666666666666
identities,identities,1.0
fade,fade,1.0
partition,partition,1.0
s,supports,0.2
free,free,1.0
m,mix,0.2
redirect,redirect,1.0
controller,controller,1.0
marshaling,marshaling,1.0
expression,expression,1.0
middle,middle,1.0
coords,coordinates,0.5
bans,bans,1.0
many,many,1.0
stay,stay,1.0
releases,releases,1.0
face,face,1.0
mismatch,mismatch,1.0
associated,associated,1.0
progress,progress,1.0
operation,operation,1.0
open,open,1.0
gamma,gamma,1.0
ratio,ratio,1.0
agent,agent,1.0
duplex,duplex,1.0
proj,project,0.6666666666666666
inside,inside,1.0
leaves,leaves,1.0
loop,loop,1.0
unbreakable,unbreakable,1.0
commands,commands,1.0
vanilla,vanilla,1.0
maps,maps,1.0
keeper,keeper,1.0
durability,durability,1.0
ctor,constructor,0.4583333333333333
collection,collection,1.0
replacing,replacing,1.0
salted,salted,1.0
immutable,immutable,1.0
channels,channels,1.0
abort,abort,1.0
flying,flying,1.0
coeff,coefficient,0.5833333333333334
ids,ids,1.0
commits,commits,1.0
statuses,statuses,1.0
allow,allow,1.0
expires,expires,1.0
reasons,reasons,1.0
scheduled,scheduled,1.0
needed,needed,1.0
update,update,1.0
detect,detect,1.0
proper,proper,1.0
rule,rule,1.0
purge,purge,1.0
forwarding,forwarding,1.0
speed,speed,1.0
scheduler,scheduler,1.0
exired,expired,0.16666666666666666
interest,interest,1.0
downloads,downloads,1.0
def,definition,0.4782608695652174
mask,mask,1.0
summary,summary,1.0
patrol,patrol,1.0
registry,registry,1.0
canary,canary,1.0
apply,apply,1.0
again,again,1.0
layout,layout,1.0
cells,cells,1.0
removal,removal,1.0
s,step,0.4
relational,relational,1.0
comment,comment,1.0
mark,mark,1.0
base,base,1.0
encapsulation,encapsulation,1.0
m,mod,0.038461538461538464
prefix,prefix,1.0
masked,masked,1.0
whole,whole,1.0
stamping,stamping,1.0
annotated,annotated,1.0
compatible,compatible,1.0
enable,enable,1.0
lost,lost,1.0
permissions,permissions,1.0
dependent,dependent,1.0
attempts,attempts,1.0
zip,zip,1.0
profession,profession,1.0
calculator,calculator,1.0
work,work,1.0
utilization,utilization,1.0
agree,agree,1.0
fail,fail,1.0
versions,versions,1.0
registration,registration,1.0
terminate,terminate,1.0
word,word,1.0
love,love,1.0
etsi,extension,0.05405405405405406
internal,internal,1.0
decorator,decorator,1.0
sig,signature,0.05
interceptor,interceptor,1.0
tracked,tracked,1.0
priv,privilege,0.5
requests,requests,1.0
secret,secret,1.0
bootstrap,bootstrap,1.0
specified,specified,1.0
foreign,foreign,1.0
slave,slave,1.0
uniform,uniform,1.0
identity,identity,1.0
beans,beans,1.0
writing,writing,1.0
ear,ear,1.0
tracker,tracker,1.0
verify,verify,1.0
event,event,1.0
replication,replication,1.0
include,include,1.0
toggle,toggle,1.0
abstract,abstract,1.0
incremental,incremental,1.0
nice,nice,1.0
hunted,hunted,1.0
toolbar,toolbar,1.0
liquid,liquid,1.0
damaged,damaged,1.0
anonymous,anonymous,1.0
exists,exists,1.0
cannt,cannot,0.5
first,first,1.0
span,span,1.0
checkpoint,checkpoint,1.0
octet,octet,1.0
prepared,prepared,1.0
craft,craft,1.0
fewer,fewer,1.0
threshold,threshold,1.0
poll,poll,1.0
float,float,1.0
tight,tight,1.0
s,spec,0.03225806451612903
unwrap,unwrap,1.0
f,from,0.005714285714285714
constants,constants,1.0
exponent,exponent,1.0
discover,discover,1.0
resolver,resolver,1.0
spell,spell,1.0
offset,offset,1.0
bottom,bottom,1.0
finished,finished,1.0
failed,failed,1.0
decoder,decoder,1.0
seq,sequence,0.12
collision,collision,1.0
publisher,publisher,1.0
repair,repair,1.0
conf,configuration,0.8959183673469387
normalized,normalized,1.0
according,according,1.0
partitioned,partitioned,1.0
chunk,chunk,1.0
interact,interact,1.0
transacted,transacted,1.0
factories,factories,1.0
membership,membership,1.0
elder,elder,1.0
error,error,1.0
platform,platform,1.0
network,network,1.0
holding,holding,1.0
t,trace,0.10714285714285714
pub,public,0.05357142857142857
paper,paper,1.0
ary,array,0.05454545454545454
param,parameter,0.4691358024691358
iteration,iteration,1.0
zoo,zoo,1.0
injector,injector,1.0
val,value,0.042105263157894736
opaque,opaque,1.0
constructed,constructed,1.0
charging,charging,1.0
resources,resources,1.0
int,int,1.0
com,command,0.28846153846153844
ins,ins,1.0
transports,transports,1.0
perf,performance,0.9333333333333333
round,round,1.0
currently,currently,1.0
ser,serial,0.8571428571428571
stages,stages,1.0
impersonator,impersonator,1.0
growth,growth,1.0
derivation,derivation,1.0
exception,exception,1.0
temp,temporary,0.75
authenticated,authenticated,1.0
hands,hands,1.0
allowed,allowed,1.0
leading,leading,1.0
branch,branch,1.0
via,via,1.0
setting,setting,1.0
quote,quote,1.0
saver,saver,1.0
quota,quota,1.0
absent,absent,1.0
because,because,1.0
definitions,definitions,1.0
navigate,navigate,1.0
adapter,adapter,1.0
agreement,agreement,1.0
upgrade,upgrade,1.0
a,appendix,0.3333333333333333
pool,pool,1.0
raw,raw,1.0
pegged,pegged,1.0
packet,packet,1.0
v,version,0.07228915662650602
retries,retries,1.0
contains,contains,1.0
sorted,sorted,1.0
extensions,extensions,1.0
folder,folder,1.0
percentile,percentile,1.0
stop,stop,1.0
selection,selection,1.0
retroactive,retroactive,1.0
guest,guest,1.0
unused,unused,1.0
returns,returns,1.0
ms,metrics,0.125
detail,detail,1.0
placement,placement,1.0
charged,charged,1.0
primes,primes,1.0
least,least,1.0
manual,manual,1.0
matrix,matrix,1.0
slime,slime,1.0
sleep,sleep,1.0
optimistic,optimistic,1.0
swimming,swimming,1.0
behavior,behavior,1.0
close,close,1.0
linked,linked,1.0
annotation,annotation,1.0
density,density,1.0
unlimited,unlimited,1.0
textual,textual,1.0
logical,logical,1.0
concurrency,concurrency,1.0
f,fast,0.3333333333333333
init,initialize,0.9982668977469671
reg,register,0.2727272727272727
parses,parses,1.0
spring,spring,1.0
red,red,1.0
helper,helper,1.0
post,post,1.0
generated,generated,1.0
excluding,excluding,1.0
repeating,repeating,1.0
stub,stub,1.0
layers,layers,1.0
finish,finish,1.0
serpent,serpent,1.0
binder,binder,1.0
protocols,protocols,1.0
a,add,0.010126582278481013
partitions,partitions,1.0
duplicates,duplicates,1.0
rev,rev,1.0
need,need,1.0
pose,pose,1.0
shade,shade,1.0
interleaved,interleaved,1.0
encoding,encoding,1.0
staggered,staggered,1.0
users,users,1.0
escaped,escaped,1.0
ts,tests,0.6666666666666666
parser,parser,1.0
port,port,1.0
loose,loose,1.0
exchange,exchange,1.0
parsed,parsed,1.0
adjustment,adjustment,1.0
dec,decimal,0.9166666666666666
exec,exec,1.0
trust,trust,1.0
p,private,0.21428571428571427
baggage,baggage,1.0
crypt,crypt,1.0
roles,roles,1.0
dir,directory,0.9397590361445783
sleeping,sleeping,1.0
pre,prevent,0.5
pooled,pooled,1.0
appended,appended,1.0
engine,engine,1.0
scope,scope,1.0
end,end,1.0
lines,lines,1.0
packed,packed,1.0
lyrics,lyrics,1.0
fails,fails,1.0
cipher,cipher,1.0
capabilities,capabilities,1.0
label,label,1.0
messge,message,0.484375
special,special,1.0
modify,modify,1.0
clone,clone,1.0
contributors,contributors,1.0
age,age,1.0
b,backup,0.967741935483871
smaller,smaller,1.0
movie,movie,1.0
config,configurations,0.9491525423728814
release,release,1.0
sanity,sanity,1.0
faulty,faulty,1.0
num,number,0.8706896551724138
slack,slack,1.0
property,property,1.0
algo,algorithm,0.7142857142857143
mapping,mapping,1.0
nothing,nothing,1.0
specify,specify,1.0
distributed,distributed,1.0
handle,handle,1.0
decoding,decoding,1.0
sc,script,0.9736842105263158
alerts,alerts,1.0
exit,exit,1.0
sys,system,0.5555555555555556
connector,connector,1.0
driver,driver,1.0
driven,driven,1.0
partial,partial,1.0
algs,algorithms,0.5
other,other,1.0
against,against,1.0
epoch,epoch,1.0
air,air,1.0
malformed,malformed,1.0
local,local,1.0
segments,segments,1.0
v,valid,0.0784313725490196
outcome,outcome,1.0
err,err,1.0
stores,stores,1.0
clustered,clustered,1.0
filled,filled,1.0
meantime,meantime,1.0
repairable,repairable,1.0
removed,removed,1.0
future,future,1.0
polynomial,polynomial,1.0
signing,signing,1.0
shake,shake,1.0
scaled,scaled,1.0
modifier,modifier,1.0
screen,screen,1.0
catches,catches,1.0
publishable,publishable,1.0
implicitly,implicitly,1.0
body,body,1.0
decorated,decorated,1.0
mode,mode,1.0
updating,updating,1.0
eta,eta,1.0
copies,copies,1.0
modified,modified,1.0
links,links,1.0
buf,buffer,0.7142857142857143
a,all,0.09090909090909091
always,always,1.0
new,new,1.0
settings,settings,1.0
read,read,1.0
below,below,1.0
already,already,1.0
applicable,applicable,1.0
domains,domains,1.0
clock,clock,1.0
tool,tool,1.0
unit,unit,1.0
followers,followers,1.0
mock,mock,1.0
detector,detector,1.0
collect,collect,1.0
boundary,boundary,1.0
ensemble,ensemble,1.0
slot,slot,1.0
around,around,1.0
running,running,1.0
settable,settable,1.0
reload,reload,1.0
a,and,0.006147540983606557
rot,rot,1.0
define,define,1.0
tokens,tokens,1.0
row,row,1.0
dump,dump,1.0
universal,universal,1.0
render,render,1.0
paged,paged,1.0
transport,transport,1.0
specific,specific,1.0
any,any,1.0
saturating,saturating,1.0
minute,minute,1.0
super,super,1.0
app,application,0.84472049689441
encrypted,encrypted,1.0
lodestone,lodestone,1.0
unsigned,unsigned,1.0
u,until,0.3333333333333333
transpose,transpose,1.0
strategy,strategy,1.0
ring,ring,1.0
synchronous,synchronous,1.0
shift,shift,1.0
allowable,allowable,1.0
tagged,tagged,1.0
exclusive,exclusive,1.0
monotonic,monotonic,1.0
jar,jar,1.0
using,using,1.0
cache,cache,1.0
verifying,verifying,1.0
hosts,hosts,1.0
expected,expected,1.0
completed,completed,1.0
crouching,crouching,1.0
slow,slow,1.0
maybe,maybe,1.0
slopes,slopes,1.0
acquire,acquire,1.0
literal,literal,1.0
fertile,fertile,1.0
d,default,0.02247191011235955
encryption,encryption,1.0
permitted,permitted,1.0
are,are,1.0
vendor,vendor,1.0
delimiters,delimiters,1.0
ripe,ripe,1.0
disabled,disabled,1.0
where,where,1.0
attribut,attribute,0.2604166666666667
hooks,hooks,1.0
broken,broken,1.0
dto,detection,0.3333333333333333
scaling,scaling,1.0
holder,holder,1.0
nest,nest,1.0
delegates,delegates,1.0
b,broker,0.05555555555555555
call,call,1.0
such,such,1.0
refill,refill,1.0
recovered,recovered,1.0
classic,classic,1.0
metric,metric,1.0
refs,refs,1.0
absolute,absolute,1.0
setter,setter,1.0
grad,grad,1.0
supported,supported,1.0
run,run,1.0
op,operator,0.5
v,view,0.07407407407407407
incomplete,incomplete,1.0
pipelines,pipelines,1.0
white,white,1.0
segment,segment,1.0
throughput,throughput,1.0
results,results,1.0
statistic,statistic,1.0
parked,parked,1.0
duplicate,duplicate,1.0
sync,sync,1.0
bounded,bounded,1.0
decrease,decrease,1.0
na,name,0.0045662100456621
spaces,spaces,1.0
fields,fields,1.0
params,parameters,0.5144230769230769
migrate,migrate,1.0
next,next,1.0
underflow,underflow,1.0
s,string,0.13513513513513514
distance,distance,1.0
hidden,hidden,1.0
import,import,1.0
submit,submit,1.0
c,color,0.25
book,book,1.0
android,android,1.0
show,show,1.0
desc,description,0.8333333333333334
non,non,1.0
symmetric,symmetric,1.0
durable,durable,1.0
not,not,1.0
now,now,1.0
statement,statement,1.0
compaction,compaction,1.0
surrogate,surrogate,1.0
factor,factor,1.0
boot,boot,1.0
derived,derived,1.0
delivery,delivery,1.0
interfaces,interfaces,1.0
race,race,1.0
was,was,1.0
estimated,estimated,1.0
anomalies,anomalies,1.0
editing,editing,1.0
target,target,1.0
mappings,mappings,1.0
window,window,1.0
milestones,milestones,1.0
container,container,1.0
contextual,contextual,1.0
leader,leader,1.0
heartbeat,heartbeat,1.0
logger,logger,1.0
usage,usage,1.0
decide,decide,1.0
when,when,1.0
issues,issues,1.0
monitored,monitored,1.0
excluded,excluded,1.0
crud,crud,1.0
logged,logged,1.0
